Province,DateTime,Wind,Temp
BKK,2020-08-14 22:00 Local,180° @ 7,27.3
BKK,2020-08-15 01:00 Local,155° @ 9,27.3
BKK,2020-08-15 04:00 Local,205° @ 9,27.3
BKK,2020-08-15 07:00 Local,190° @ 7,26.7
BKK,2020-08-15 10:00 Local,230° @ 8,27.8
BKK,2020-08-15 13:00 Local,210° @ 9,28
BKK,2020-08-15 16:00 Local,255° @ 2,27.3
BKK,2020-08-15 19:00 Local,180° @ 5,26.9
BKK,2020-08-15 22:00 Local,290° @ 8,27
BKK,2020-08-16 01:00 Local,230° @ 5,26.3
BKK,2020-08-16 04:00 Local,235° @ 8,26.2
BKK,2020-08-16 07:00 Local,255° @ 4,26.8
BKK,2020-08-16 10:00 Local,220° @ 7,29.5
BKK,2020-08-16 13:00 Local,215° @ 9,30.5
BKK,2020-08-16 16:00 Local,245° @ 6,30.1
BKK,2020-08-16 19:00 Local,165° @ 4,28.6
BKK,2020-08-16 22:00 Local,210° @ 10,28.4
BKK,2020-08-17 01:00 Local,205° @ 11,27.9
BKK,2020-08-17 04:00 Local,240° @ 10,27.6
BKK,2020-08-17 07:00 Local,245° @ 7,27.3
BKK,2020-08-17 10:00 Local,235° @ 10,30.1
BKK,2020-08-17 13:00 Local,225° @ 8,31.6
BKK,2020-08-17 16:00 Local,200° @ 9,32
BKK,2020-08-17 19:00 Local,200° @ 13,29.1
BKK,2020-08-17 22:00 Local,185° @ 9,28.9
BKK,2020-08-18 01:00 Local,245° @ 9,28.5
BKK,2020-08-18 04:00 Local,275° @ 10,27.4
BKK,2020-08-18 07:00 Local,275° @ 8,27.5
BKK,2020-08-18 10:00 Local,255° @ 13,30.5
BKK,2020-08-18 13:00 Local,240° @ 10,32.1
BKK,2020-08-18 16:00 Local,200° @ 10,32.4
BKK,2020-08-18 19:00 Local,220° @ 8,30.6
BKK,2020-08-18 22:00 Local,220° @ 11,29.2
BKK,2020-08-19 01:00 Local,275° @ 11,28.5
BKK,2020-08-19 04:00 Local,330° @ 12,26.5
BKK,2020-08-19 07:00 Local,315° @ 3,26.9
BKK,2020-08-19 10:00 Local,270° @ 5,28.6
BKK,2020-08-19 13:00 Local,210° @ 10,30.3
BKK,2020-08-19 16:00 Local,245° @ 8,30.5
BKK,2020-08-19 19:00 Local,230° @ 8,29.6
BKK,2020-08-19 22:00 Local,210° @ 8,29.2
BKK,2020-08-20 01:00 Local,225° @ 9,28.3
BKK,2020-08-20 04:00 Local,265° @ 4,26.5
BKK,2020-08-20 07:00 Local,320° @ 5,27
BKK,2020-08-20 10:00 Local,210° @ 5,29.7
BKK,2020-08-20 13:00 Local,195° @ 6,31.8
BKK,2020-08-20 16:00 Local,170° @ 8,32
BKK,2020-08-20 19:00 Local,165° @ 7,29.7
BKK,2020-08-20 22:00 Local,135° @ 5,29.5
BKK,2020-08-21 01:00 Local,225° @ 7,28.9
BKK,2020-08-21 04:00 Local,300° @ 4,27.8
BKK,2020-08-21 07:00 Local,300° @ 7,27.9
BKK,2020-08-21 10:00 Local,295° @ 10,30.4
BKK,2020-08-21 13:00 Local,245° @ 9,31.8
BKK,2020-08-21 16:00 Local,250° @ 5,30
BKK,2020-08-21 19:00 Local,275° @ 19,26.3
BKK,2020-08-21 22:00 Local,260° @ 9,27.2
BKK,2020-08-22 01:00 Local,240° @ 9,27.4
BKK,2020-08-22 04:00 Local,230° @ 13,27.2
BKK,2020-08-22 07:00 Local,215° @ 9,27.6
BKK,2020-08-22 10:00 Local,235° @ 9,30
BKK,2020-08-22 13:00 Local,230° @ 13,30.9
BKK,2020-08-22 16:00 Local,220° @ 16,30.8
BKK,2020-08-22 19:00 Local,225° @ 15,29
BKK,2020-08-22 22:00 Local,255° @ 13,28.6
BKK,2020-08-23 01:00 Local,255° @ 14,28.1
BKK,2020-08-23 04:00 Local,230° @ 12,27.7
