Province,DateTime,Wind,Temp
Suratthani,2020-07-25 13:00 Local,205° @ 4,31.1
Suratthani,2020-07-25 16:00 Local,135° @ 2,29.3
Suratthani,2020-07-25 19:00 Local,165° @ 3,26.5
Suratthani,2020-07-25 22:00 Local,155° @ 4,25
Suratthani,2020-07-26 01:00 Local,245° @ 2,24.1
Suratthani,2020-07-26 04:00 Local,225° @ 4,24.2
Suratthani,2020-07-26 07:00 Local,215° @ 4,25.2
Suratthani,2020-07-26 10:00 Local,230° @ 4,28.8
Suratthani,2020-07-26 13:00 Local,250° @ 3,30.6
Suratthani,2020-07-26 16:00 Local,230° @ 4,29.8
Suratthani,2020-07-26 19:00 Local,230° @ 4,26.1
Suratthani,2020-07-26 22:00 Local,190° @ 7,25.3
Suratthani,2020-07-27 01:00 Local,205° @ 6,24.8
Suratthani,2020-07-27 04:00 Local,205° @ 5,24.3
Suratthani,2020-07-27 07:00 Local,210° @ 5,25.1
Suratthani,2020-07-27 10:00 Local,230° @ 6,29.3
Suratthani,2020-07-27 13:00 Local,205° @ 6,30.7
Suratthani,2020-07-27 16:00 Local,165° @ 6,29.8
Suratthani,2020-07-27 19:00 Local,215° @ 5,26.6
Suratthani,2020-07-27 22:00 Local,215° @ 9,25.6
Suratthani,2020-07-28 01:00 Local,210° @ 6,25
Suratthani,2020-07-28 04:00 Local,220° @ 7,24.6
Suratthani,2020-07-28 07:00 Local,230° @ 8,25.3
Suratthani,2020-07-28 10:00 Local,215° @ 10,29.5
Suratthani,2020-07-28 13:00 Local,215° @ 8,31.3
Suratthani,2020-07-28 16:00 Local,210° @ 7,29.6
Suratthani,2020-07-28 19:00 Local,230° @ 6,25.8
Suratthani,2020-07-28 22:00 Local,235° @ 7,25.5
Suratthani,2020-07-29 01:00 Local,210° @ 6,24.9
Suratthani,2020-07-29 04:00 Local,220° @ 8,24.6
Suratthani,2020-07-29 07:00 Local,210° @ 4,24.6
Suratthani,2020-07-29 10:00 Local,205° @ 5,26.6
Suratthani,2020-07-29 13:00 Local,235° @ 7,30.6
Suratthani,2020-07-29 16:00 Local,240° @ 9,30.5
Suratthani,2020-07-29 19:00 Local,270° @ 5,26.8
Suratthani,2020-07-29 22:00 Local,240° @ 4,25.9
Suratthani,2020-07-30 01:00 Local,240° @ 3,25.4
Suratthani,2020-07-30 04:00 Local,220° @ 4,24.9
Suratthani,2020-07-30 07:00 Local,235° @ 5,25.4
Suratthani,2020-07-30 10:00 Local,225° @ 8,28.4
Suratthani,2020-07-30 13:00 Local,255° @ 8,31.9
Suratthani,2020-07-30 16:00 Local,265° @ 12,30
Suratthani,2020-07-30 19:00 Local,240° @ 8,26.3
Suratthani,2020-07-30 22:00 Local,220° @ 9,25.8
Suratthani,2020-07-31 01:00 Local,210° @ 8,25.2
Suratthani,2020-07-31 04:00 Local,210° @ 8,25
Suratthani,2020-07-31 07:00 Local,215° @ 7,25.3
