Province,DateTime,Wind,Temp
KhonKaen,2020-08-07 10:00 Local,245° @ 7,29.5
KhonKaen,2020-08-07 13:00 Local,210° @ 7,30.4
KhonKaen,2020-08-07 16:00 Local,190° @ 6,31.5
KhonKaen,2020-08-07 19:00 Local,200° @ 8,28.6
KhonKaen,2020-08-07 22:00 Local,210° @ 8,27.3
KhonKaen,2020-08-08 01:00 Local,215° @ 10,26.1
KhonKaen,2020-08-08 04:00 Local,230° @ 7,25
KhonKaen,2020-08-08 07:00 Local,205° @ 5,25.7
KhonKaen,2020-08-08 10:00 Local,200° @ 7,30.1
KhonKaen,2020-08-08 13:00 Local,185° @ 7,32.6
KhonKaen,2020-08-08 16:00 Local,170° @ 7,33
KhonKaen,2020-08-08 19:00 Local,185° @ 8,29.9
KhonKaen,2020-08-08 22:00 Local,210° @ 11,28.6
KhonKaen,2020-08-09 01:00 Local,220° @ 12,26.8
KhonKaen,2020-08-09 04:00 Local,220° @ 10,25.8
KhonKaen,2020-08-09 07:00 Local,220° @ 13,26.3
KhonKaen,2020-08-09 10:00 Local,245° @ 12,30.5
KhonKaen,2020-08-09 13:00 Local,235° @ 10,32.8
KhonKaen,2020-08-09 16:00 Local,225° @ 11,32.5
KhonKaen,2020-08-09 19:00 Local,215° @ 8,28.6
KhonKaen,2020-08-09 22:00 Local,205° @ 11,27.1
KhonKaen,2020-08-10 01:00 Local,195° @ 11,26.2
KhonKaen,2020-08-10 04:00 Local,200° @ 12,25.6
KhonKaen,2020-08-10 07:00 Local,205° @ 15,26.4
KhonKaen,2020-08-10 10:00 Local,230° @ 20,30.7
KhonKaen,2020-08-10 13:00 Local,235° @ 12,32.9
KhonKaen,2020-08-10 16:00 Local,240° @ 15,32.6
KhonKaen,2020-08-10 19:00 Local,215° @ 10,28.5
KhonKaen,2020-08-10 22:00 Local,225° @ 14,27.2
KhonKaen,2020-08-11 01:00 Local,215° @ 11,26.6
KhonKaen,2020-08-11 04:00 Local,230° @ 12,25.7
KhonKaen,2020-08-11 07:00 Local,225° @ 9,26.3
KhonKaen,2020-08-11 10:00 Local,240° @ 12,30.8
KhonKaen,2020-08-11 13:00 Local,220° @ 9,34
KhonKaen,2020-08-11 16:00 Local,220° @ 16,33.2
KhonKaen,2020-08-11 19:00 Local,225° @ 8,28.2
KhonKaen,2020-08-11 22:00 Local,235° @ 12,26.6
KhonKaen,2020-08-12 01:00 Local,235° @ 9,26
KhonKaen,2020-08-12 04:00 Local,230° @ 9,25.8
KhonKaen,2020-08-12 07:00 Local,225° @ 12,25.9
KhonKaen,2020-08-12 10:00 Local,225° @ 10,29.4
